acousticness,tempo,artist,genre,year,duration_ms,song
0.0084,157.596,Ashanti,"hip hop, pop, R&B",2002,265706,Baby
0.00358,124.954,DEV,"pop, Dance/Electronic",2012,226226,In The Dark
0.104,119.74,Klangkarussell,"pop, Dance/Electronic",2014,238120,Sonnentanz - Sun Don't Shine
0.164,80.529,The Strumbellas,"rock, Folk/Acoustic, pop",2016,203653,Spirits
0.292,120.043,Kylie Minogue,"pop, Dance/Electronic",2000,207866,Spinning Around
0.135,125.008,Nicki Minaj,"hip hop, pop",2012,210626,Starships
0.0329,97.979,DJ Khaled,"hip hop, pop",2017,204173,Wild Thoughts (feat. Rihanna & Bryson Tiller)
0.0372,130.027,Echosmith,pop,2013,237626,Cool Kids
0.23,100.025,Rihanna,"hip hop, pop, R&B",2010,263173,What's My Name?
0.0124,120.05,Pitbull,"hip hop, pop, latin",2011,227280,International Love (feat. Chris Brown)
0.0141,196.093,DJ Snake,"hip hop, pop, Dance/Electronic",2014,247266,You Know You Like It
0.00454,77.019,Taylor Swift,pop,2012,219720,I Knew You Were Trouble.
0.0169,120.274,5 Seconds of Summer,pop,2018,203417,Youngblood
0.0298,80.718,Matchbox Twenty,"pop, rock",2002,228706,Unwell
0.0192,122.973,Sean Kingston,"hip hop, pop, R&B",2009,239986,Fire Burning
0.332,144.905,Bruno Mars,pop,2010,230192,Marry You
0.285,86.31,Case,"hip hop, pop, R&B",2001,284666,Missing You
0.0536,149.33,DJ Khaled,"hip hop, pop",2011,296146,I'm On One
0.00221,150.034,Metro Station,"pop, rock",2007,179946,Shake It
0.429,106.191,Robbie Williams,"pop, rock",2001,170493,Somethin' Stupid
0.362,121.732,Missy Elliott,"hip hop, pop, R&B",2002,234893,Gossip Folks (feat. Ludacris)
0.0525,127.923,Jason Derulo,"hip hop, pop",2013,226986,The Other Side
0.271,83.066,Jennifer Lopez,"hip hop, pop, R&B",2002,254466,All I Have (feat. LL Cool J)
0.000238,129.925,Chris Brown,"hip hop, pop, R&B",2012,227973,Turn Up the Music
0.015,164.986,Avril Lavigne,pop,2013,214080,Here's to Never Growing Up
0.0015,128.016,Alex Gaudino,Dance/Electronic,2007,223111,Destination Calabria - Radio Edit
0.00141,132.078,Seether,"rock, metal",2007,193893,Fake It
0.0362,134.945,Imagine Dragons,rock,2017,201240,Whatever It Takes
0.459,96.938,Ryan Cabrera,pop,2004,204173,True
0.0124,92.134,Meghan Trainor,pop,2017,213506,NO
0.00284,129.006,DB Boulevard,Dance/Electronic,2018,231166,Point Of View - Radio Edit
0.0168,173.948,Rae Sremmurd,"hip hop, pop",2018,332300,Powerglide (feat. Juicy J) - From SR3MM
0.267,132.035,Ciara,"pop, R&B",2006,237053,Like a Boy
0.0605,96.924,Kendrick Lamar,hip hop,2018,232186,All The Stars (with SZA)
0.0103,95.073,Tyga,"hip hop, pop",2012,206666,Faded
0.434,72.016,Bow Wow,"hip hop, pop, R&B",2000,175893,Bounce With Me (feat. Xscape) - Edited Album Version
0.0264,122.444,Red Hot Chili Peppers,rock,2002,216933,By the Way
0.0142,140.05,MARINA,"pop, Dance/Electronic",2012,221493,How to Be a Heartbreaker
0.0642,101.018,Calvin Harris,"hip hop, pop, Dance/Electronic",2017,223413,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)"
0.0142,85.996,Busta Rhymes,"hip hop, pop",2002,324306,I Know What You Want (feat. Flipmode Squad)
0.142,145.926,Rae Sremmurd,"hip hop, pop",2016,291893,Black Beatles
0.0488,127.96,David Guetta,"hip hop, pop, Dance/Electronic",2012,199680,Turn Me On (feat. Nicki Minaj)
0.0425,149.908,Logic,"hip hop, pop",2018,204746,Everyday
0.0368,120.005,Chris Brown,"hip hop, pop, R&B",2008,278573,Forever
0.00937,153.649,Black Eyed Peas,"hip hop, pop",2005,213066,Pump It
0.0553,124.977,Sigala,"pop, Dance/Electronic",2015,202149,Sweet Lovin' - Radio Edit
0.0103,148.726,blink-182,"rock, pop",1999,167066,All The Small Things
0.415,110.027,Britney Spears,pop,2001,203600,I'm a Slave 4 U
0.000343,143.853,The All-American Rejects,"rock, pop",2005,193653,Dirty Little Secret
0.00204,88.029,Counting Crows,"rock, pop",2003,225426,Big Yellow Taxi
0.00666,102.043,Brandy,"hip hop, pop, R&B",2002,271626,Another Day in Paradise - R&B-Version
0.428,142.365,Leona Lewis,"pop, R&B",2007,314720,Run
0.317,97.035,N.O.R.E.,"hip hop, pop",2002,264653,Nothin'
0.0402,103.032,Donell Jones,"pop, R&B",1999,243733,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)"
0.229,106.996,Lorde,"pop, Dance/Electronic",2017,214254,Homemade Dynamite - REMIX
0.00544,145.171,T-Pain,"hip hop, pop, R&B",2005,265333,I'm N Luv (Wit a Stripper) (feat. Mike Jones)
0.0302,177.928,Big Tymers,"hip hop, pop",2002,335613,Still Fly
0.0336,122.668,Rihanna,"hip hop, pop, R&B",2008,267080,Don't Stop The Music
0.253,123.996,Nick Jonas,pop,2016,234213,Close
0.000262,173.992,Pendulum,Dance/Electronic,2008,313346,Propane Nightmares
0.00334,120.013,Kesha,"pop, Dance/Electronic",2010,219973,Blow
0.158,93.984,CNCO,"pop, latin",2017,188786,Reggaetón Lento (Remix)
0.000787,101.129,Fatman Scoop,hip hop,2009,164506,Be Faithful
0.0435,76.052,Lil Wayne,"hip hop, pop",2010,271946,Right Above It
0.149,91.03,Kanye West,hip hop,2004,223506,All Falls Down
0.82,111.202,Charlene Soraia,pop,2011,197577,Wherever You Will Go
0.0593,89.824,Carl Thomas,"pop, R&B",2000,226760,I Wish
0.1,118.981,Ronan Keating,"pop, rock",2000,234826,Life Is A Rollercoaster
0.019,124.96,G.R.L.,pop,2014,198306,Ugly Heart
0.00245,94.933,Taylor Swift,pop,2014,231000,Style
0.252,83.133,Charli Baltimore,pop,2002,318213,Down 4 U
0.269,126.991,Nicki Minaj,"hip hop, pop",2010,200013,Super Bass
0.00413,82.034,Machine Gun Kelly,"hip hop, pop",2017,202804,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)"
0.0247,97.981,Young Thug,"hip hop, pop",2019,200106,The London (feat. J. Cole & Travis Scott)
0.0409,140.008,Wiz Khalifa,"hip hop, pop",2012,219026,"Work Hard, Play Hard"
0.162,120.97,Clean Bandit,"pop, Dance/Electronic",2014,227833,Rather Be (feat. Jess Glynne)
0.0738,201.936,DMX,"hip hop, pop",1999,268866,Party Up
0.00958,105.143,Linkin Park,"rock, metal",2000,216880,In the End
0.367,146.163,Kehlani,"hip hop, pop, R&B",2019,201787,Nights Like This (feat. Ty Dolla $ign)
0.153,105.005,Christina Milian,"hip hop, pop, R&B",2001,231213,AM To PM
0.00136,170.229,Avril Lavigne,pop,2004,242413,My Happy Ending
0.0285,93.013,Jessica Simpson,"pop, R&B",2001,194026,Irresistible
0.0993,99.316,Janet Jackson,"pop, R&B",2001,265026,Doesn't Really Matter
0.0864,169.561,Eminem,hip hop,2009,297520,Crack A Bottle
0.00106,112.028,Tiësto,"pop, Dance/Electronic",2014,188371,Wasted
0.0339,146.155,Chris Brown,"hip hop, pop, R&B",2011,222586,Look At Me Now (feat. Lil' Wayne & Busta Rhymes)
0.0431,134.992,Skillet,"rock, pop, metal",2009,178013,Monster
0.000243,150.018,Kendrick Lamar,hip hop,2017,177000,HUMBLE.
0.0215,94.006,Flo Rida,"hip hop, pop",2015,192190,My House
0.00617,124.97,Coldplay,"rock, pop",2014,267866,A Sky Full of Stars
0.0384,163.993,Rich Homie Quan,"hip hop, pop",2015,176674,"Flex (Ooh, Ooh, Ooh)"
0.00466,96.103,Michelle Branch,"pop, Folk/Acoustic",2001,217680,All You Wanted
0.00351,93.043,Bridgit Mendler,pop,2012,200946,Ready or Not
0.0749,159.814,Katy Perry,pop,2012,220946,Wide Awake
0.023,95.04,Fifth Harmony,pop,2016,210573,All In My Head (Flex) (feat. Fetty Wap)
0.0672,125.022,Cardi B,"hip hop, pop",2017,223962,Bodak Yellow
0.00125,91.972,Rihanna,"hip hop, pop, R&B",2012,225146,Diamonds
0.0523,114.999,Enrique Iglesias,"pop, latin",2007,219533,Do You Know? (The Ping Pong Song)
0.00215,103.987,Taylor Swift,pop,2012,232120,22
0.376,132.493,Craig David,"hip hop, pop, R&B",2000,257200,Fill Me In
0.0143,110.006,Linkin Park,"rock, metal",2012,230253,BURN IT DOWN
0.0225,90.037,Mike Perry,"pop, Dance/Electronic",2016,183414,The Ocean (feat. Shy Martin)
0.00579,100.851,Ricky Martin,"pop, latin",2008,252706,Nobody Wants to Be Lonely (with Christina Aguilera)
0.178,129.944,David Guetta,"hip hop, pop, Dance/Electronic",2010,188000,Gettin' Over You (feat. Fergie & LMFAO)
0.0168,99.059,Chris Brown,"hip hop, pop, R&B",2014,264946,Loyal (feat. Lil Wayne & Tyga)
0.328,96.975,Trey Songz,"hip hop, pop, R&B",2015,231906,Na Na
0.195,68.942,Mary J. Blige,"pop, R&B",2001,276373,Rainy Dayz
0.0298,107.884,Lady A,"pop, country",2010,236440,Need You Now
0.046,116.044,Kelly Clarkson,"pop, R&B",2011,221946,Stronger (What Doesn't Kill You)
0.000155,99.019,Rihanna,"hip hop, pop, R&B",2005,246960,Pon de Replay
0.0271,129.023,Madcon,"hip hop, pop",2007,216146,Beggin (original version)
0.142,175.788,Take That,pop,2006,202066,Patience
0.0374,94.547,Ashanti,"hip hop, pop, R&B",2004,186306,Only U - No Intro
0.00314,119.001,Lady Gaga,pop,2009,294573,Bad Romance
0.00638,168.073,G-Eazy,"hip hop, pop",2017,225520,Good Life (with G-Eazy & Kehlani)
0.00181,136.953,Alice Deejay,pop,2000,214883,Better Off Alone
0.109,133.99,Martin Garrix,"pop, Dance/Electronic",2016,195706,In the Name of Love
0.404,144.982,Lana Del Rey,pop,2019,202192,Doin' Time
0.056,148.075,Lil Wayne,"hip hop, pop",2008,299333,Lollipop
0.00616,126.035,Flo Rida,"hip hop, pop",2012,223800,I Cry
0.114,140.127,Linkin Park,"rock, metal",2007,166373,Bleed It Out
0.00305,97.577,Jennifer Lopez,"hip hop, pop, R&B",2001,221226,Love Don't Cost a Thing
0.0489,117.996,Drake,"hip hop, pop, R&B",2016,263373,Too Good
0.0249,143.04,Britney Spears,pop,2003,198800,Toxic
0.0121,182.032,Rihanna,"hip hop, pop, R&B",2009,250600,Hard
0.541,171.917,Rihanna,"hip hop, pop, R&B",2009,208426,Te Amo
0.0192,103.008,Ariana Grande,pop,2014,193920,Problem
0.0132,125.061,Swedish House Mafia,"pop, Dance/Electronic",2010,163246,One (Your Name) - Radio Edit
0.315,144.673,Gabrielle,"pop, R&B",2001,219093,Rise
0.00138,147.973,Default,"rock, pop, metal",2001,268693,Wasting My Time
0.0332,77.169,Drake,"hip hop, pop, R&B",2018,198973,God's Plan
0.00076,122.961,MGMT,rock,2007,302840,Kids
0.00921,171.355,Eminem,hip hop,2004,322226,"Lose Yourself - From ""8 Mile"" Soundtrack"
0.13,130.048,Black Eyed Peas,"hip hop, pop",2009,251440,Boom Boom Pow
0.141,98.024,Zara Larsson,"pop, Dance/Electronic",2015,202213,Lush Life
0.0348,100.315,Jason Derulo,"hip hop, pop",2013,177685,Talk Dirty (feat. 2 Chainz)
0.0144,90.052,X Ambassadors,"hip hop, rock, pop",2015,195200,Renegades
0.167,104.592,OneRepublic,pop,2017,201256,Rich Love (with Seeb)
0.0348,100.315,Jason Derulo,"hip hop, pop",2013,177685,Talk Dirty (feat. 2 Chainz)
0.219,144.937,David Guetta,"hip hop, pop, Dance/Electronic",2017,194896,2U (feat. Justin Bieber)
0.0756,95.802,Justin Timberlake,pop,2006,252973,Summer Love
0.039,135.956,Pitbull,"hip hop, pop, latin",2012,229506,Feel This Moment (feat. Christina Aguilera)
0.0783,120.493,Alessia Cara,"pop, R&B",2016,199453,Here
0.0805,166.104,Beyoncé,"pop, R&B",2006,211186,Check On It (feat. Slim Thug)
0.332,127.946,Avicii,"pop, Dance/Electronic",2012,208316,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit
0.016,129.37,Bubba Sparxxx,"hip hop, pop, country",2005,252653,Ms. New Booty
0.181,129.923,Camila Cabello,pop,2018,226973,Never Be the Same
0.0104,81.995,Bone Thugs-N-Harmony,"hip hop, pop",2007,287480,I Tried
0.0338,119.963,Usher,"hip hop, pop, R&B",2010,220800,DJ Got Us Fallin' In Love (feat. Pitbull)
0.343,83.701,Ashanti,"hip hop, pop, R&B",2003,297960,Rain On Me
0.176,90.038,Pretty Ricky,"hip hop, pop, R&B",2005,240040,Your Body
0.297,94.02,Ne-Yo,"pop, R&B",2006,220853,Sexy Love
0.009,124.99,One Direction,pop,2012,199986,What Makes You Beautiful
2.64e-05,186.113,Green Day,rock,2004,176346,American Idiot
0.0569,114.328,Nelly Furtado,"hip hop, pop, latin",2006,242293,Promiscuous
0.817,107.005,Birdy,pop,2015,280757,Let It All Go
0.225,79.882,Ella Mai,"hip hop, pop, R&B",2018,213993,Trip
0.533,89.96,Post Malone,hip hop,2019,157560,Sunflower - Spider-Man: Into the Spider-Verse
0.409,83.093,Eminem,hip hop,2004,265480,Ass Like That
0.0188,110.015,Maroon 5,pop,2012,231173,Payphone
0.242,90.032,Eve,"hip hop, pop, R&B",2001,230133,Let Me Blow Ya Mind
0.00591,96.306,Limp Bizkit,metal,2000,213760,Rollin' (Air Raid Vehicle)
0.0644,88.042,Marshmello,"pop, Dance/Electronic",2019,181823,One Thing Right
0.0128,136.024,Beyoncé,"pop, R&B",2014,213506,7/11
0.241,86.989,Eminem,hip hop,2010,263373,Love The Way You Lie
0.0714,140.987,Travis Scott,"hip hop, Dance/Electronic",2017,190677,BUTTERFLY EFFECT
0.0205,74.008,Trey Songz,"hip hop, pop, R&B",2010,242013,Bottoms Up (feat. Nicki Minaj)
0.0141,120.119,Linkin Park,"rock, metal",2007,205613,What I've Done
0.0183,105.018,Usher,"hip hop, pop, R&B",2004,250373,Yeah! (feat. Lil Jon & Ludacris)
0.096,126.069,Infernal,pop,2004,209666,From Paris to Berlin
0.177,117.948,Regard,"pop, Dance/Electronic",2019,157605,Ride It
0.000127,152.034,Fuel,"rock, pop, metal",2000,236866,Hemorrhage (In My Hands)
0.0218,97.084,Jennifer Lopez,"hip hop, pop, R&B",2005,225533,Get Right
0.751,109.891,Lewis Capaldi,pop,2019,182160,Someone You Loved
0.128,124.975,Sigala,"pop, Dance/Electronic",2019,205653,Wish You Well
0.003,120.163,Snoop Dogg,"hip hop, pop",2007,245520,Sensual Seduction
0.0485,126.016,Sugababes,"pop, R&B",2005,218093,Push The Button
0.000185,189.868,Maroon 5,pop,2014,231013,Animals
0.0346,127.041,Edward Maya,pop,2010,184573,Stereo Love - Radio Edit
0.283,79.918,The Pussycat Dolls,"pop, R&B",2005,207506,Stickwitu
0.000213,95.027,David Banner,"hip hop, pop",2005,230133,Play
0.362,97.954,Destiny's Child,"pop, R&B",2001,221133,"Independent Women, Pt. 1"
0.154,91.999,Charli XCX,"pop, Dance/Electronic",2014,169866,Boom Clap
0.103,101.985,Justin Timberlake,pop,2013,326280,Suit & Tie (feat. Jay-Z)
0.511,145.867,Bruno Mars,pop,2010,217866,Talking to the Moon
0.00176,124.047,Duke Dumont,"pop, Dance/Electronic",2013,174853,Need U (100%) [feat. A*M*E] - Radio Edit
0.067,95.824,Sean Paul,"hip hop, pop",2006,243880,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version
0.28,89.983,D12,"hip hop, pop, rock",2004,249533,How Come
0.397,89.279,Diddy,"hip hop, pop",2005,268800,I Need a Girl (Pt. 1) [feat. Usher & Loon]
0.00543,88.997,Destiny's Child,"pop, R&B",1999,230200,"Jumpin', Jumpin'"
0.672,117.971,Felix Jaehn,"hip hop, pop, Dance/Electronic",2018,186146,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson)
0.000424,127.487,The Supermen Lovers,Dance/Electronic,2001,234400,Starlight - Radio Edit
0.281,122.95,Clean Bandit,"pop, Dance/Electronic",2017,214866,Symphony (feat. Zara Larsson)
0.385,119.844,The Weeknd,"pop, R&B",2014,252226,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack"
0.252,83.373,Craig David,"hip hop, pop, R&B",2002,287226,Rise & Fall (feat. Sting)
0.156,86.891,JoJo,"hip hop, pop, R&B",2005,242746,Leave (Get Out) - Radio Edit
0.347,90.119,Ashanti,"hip hop, pop, R&B",2002,227386,Foolish
0.102,130.159,Lloyd,"hip hop, pop, R&B",2007,273133,You
0.328,159.966,Juice WRLD,hip hop,2019,240050,Robbery
0.0048,122.019,P!nk,pop,2010,202960,Raise Your Glass
0.599,130.97,Coldplay,"rock, pop",2002,307879,Clocks
0.00544,131.497,Waka Flocka Flame,"hip hop, pop",2010,263773,No Hands (feat. Roscoe Dash & Wale)
0.0605,105.0,Starley,"pop, Dance/Electronic",2016,222040,Call on Me - Ryan Riback Remix
0.000616,163.118,Nickelback,"rock, metal",2003,207466,Someday
0.1,130.021,LMFAO,"hip hop, pop, Dance/Electronic",2011,199480,Sexy And I Know It
0.0248,128.593,Ciara,"pop, R&B",2006,261880,Get Up (feat. Chamillionaire)
0.247,108.241,Avant,"pop, R&B",2000,255600,Separated
0.0327,119.974,Colby O'Donis,"hip hop, pop, R&B",2008,243013,What You Got
0.584,117.338,Mariah Carey,"pop, R&B",2011,199480,Against All Odds (Take A Look at Me Now) (feat. Westlife)
0.0355,98.098,Kid Ink,"hip hop, pop",2014,217800,Show Me (feat. Chris Brown)
0.0294,98.018,Gwen Stefani,"pop, R&B",2004,236213,Rich Girl
0.953,89.567,James Blunt,pop,2005,258653,Goodbye My Lover
0.0161,150.053,T.I.,"hip hop, pop",2008,249533,Whatever You Like
0.0584,90.246,Jon Bellion,"hip hop, pop",2016,217603,All Time Low
0.31,89.036,Destiny's Child,"pop, R&B",2004,224146,Girl
0.0022,110.169,David Guetta,"hip hop, pop, Dance/Electronic",2016,207272,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016)
0.00725,181.04,All Time Low,rock,2007,182826,"Dear Maria, Count Me In"
0.0106,97.988,112,"hip hop, pop, R&B",2001,264933,It's Over Now
0.00115,94.163,Natalie Imbruglia,"pop, Folk/Acoustic",2005,222653,Shiver
0.0266,95.95,Pia Mia,"pop, R&B",2015,207746,Do It Again
0.126,125.999,Outkast,"hip hop, pop",2003,234000,The Way You Move (feat. Sleepy Brown)
0.0305,92.849,JAY-Z,hip hop,2002,281240,Excuse Me Miss
0.292,120.043,Kylie Minogue,"pop, Dance/Electronic",2000,207866,Spinning Around
0.0588,128.011,Flo Rida,"hip hop, pop",2012,248133,Good Feeling
0.0553,120.042,Maroon 5,pop,2014,235493,Sugar
0.0733,130.036,Rachel Stevens,"pop, Dance/Electronic",2003,208386,Sweet Dreams My LA Ex - Radio Edit
0.141,136.065,Darude,"pop, Dance/Electronic",2001,225493,Sandstorm
0.000177,153.992,Lil Wayne,"hip hop, pop",2011,240306,How To Love
0.235,94.514,Mario,"pop, R&B",2004,256733,Let Me Love You
0.0128,89.993,Lemar,R&B,2004,229080,If There's Any Justice
0.049,143.994,Bruno Mars,pop,2012,233478,Locked out of Heaven
0.0136,84.192,Oasis,"Folk/Acoustic, rock",2000,278666,Go Let It Out
0.234,139.982,Silentó,hip hop,2015,185131,Watch Me (Whip / Nae Nae)
0.104,99.825,Jennifer Lopez,"hip hop, pop, R&B",2001,246160,Ain't It Funny
0.239,119.889,Lil Pump,hip hop,2017,124055,Gucci Gang
0.0235,158.777,Kent Jones,hip hop,2016,198236,Don't Mind
0.00472,149.976,Avril Lavigne,pop,2011,220706,What the Hell
0.631,75.048,Westlife,pop,2005,241066,You Raise Me Up
0.0825,91.025,Beyoncé,"pop, R&B",2003,244826,Baby Boy (feat. Sean Paul)
0.492,78.935,Jaheim,"pop, R&B",2002,245773,Put That Woman First
0.35,110.007,Gwen Stefani,"pop, R&B",2004,199853,Hollaback Girl
0.197,94.955,Keyshia Cole,"hip hop, pop, R&B",2007,238360,Let It Go
0.0338,179.968,Nicky Jam,latin,2019,172854,X
0.00245,94.933,Taylor Swift,pop,2014,231000,Style
0.0149,84.038,Youngbloodz,"hip hop, pop",2003,298600,Damn! (feat. Lil' Jon) - Club Mix
0.117,141.893,Taylor Swift,pop,2010,293026,Back To December
0.0135,127.955,The Chainsmokers,"pop, Dance/Electronic",2014,183750,#SELFIE - Original Mix
0.000101,146.349,Creed,"pop, rock, metal",2001,294600,My Sacrifice
0.262,179.999,Fort Minor,"hip hop, pop, rock",2005,231866,Where'd You Go (feat. Holly Brook & Jonah Matranga)
0.00144,129.983,David Guetta,"hip hop, pop, Dance/Electronic",2010,210853,Memories (feat. Kid Cudi)
0.0462,169.977,Twenty One Pilots,rock,2015,202333,Stressed Out
0.226,83.61,Beyoncé,"pop, R&B",2003,301133,"Me, Myself and I"
0.00967,111.91,James Morrison,"pop, R&B",2008,250453,Broken Strings
0.0294,125.953,Enrique Iglesias,"pop, latin",2010,232213,Tonight (I'm Fuckin' You)
0.0234,125.985,Jax Jones,"hip hop, pop, Dance/Electronic",2017,207629,Breathe
0.0209,96.033,Drake,"hip hop, pop, R&B",2010,208946,Find Your Love
0.504,119.998,Daniel Bedingfield,pop,2002,257026,If You're Not The One
0.124,159.801,Post Malone,hip hop,2018,218146,rockstar (feat. 21 Savage)
0.118,148.127,Shawn Mendes,pop,2017,208733,Mercy
0.0263,126.007,Kylie Minogue,"pop, Dance/Electronic",2001,230640,Can't Get You out of My Head
0.02,121.956,Jason Derulo,"hip hop, pop",2011,206080,Don't Wanna Go Home
0.256,90.013,Nicky Jam,latin,2017,206666,El Perdón - Forgiveness
0.0198,81.986,Matt Cardle,pop,2011,226000,When We Collide
0.0372,96.133,Anne-Marie,"pop, Dance/Electronic",2018,186986,2002
0.112,129.042,Swedish House Mafia,"pop, Dance/Electronic",2012,212862,Don't You Worry Child - Radio Edit
0.00377,127.938,David Guetta,"hip hop, pop, Dance/Electronic",2010,201040,Who's That Chick? (feat. Rihanna)
0.0444,144.036,Jason Derulo,"hip hop, pop",2010,221253,Whatcha Say
0.331,145.038,Post Malone,hip hop,2018,231266,Better Now
0.258,97.043,Kanye West,hip hop,2005,233400,Diamonds From Sierra Leone - Remix
0.318,62.876,Ginuwine,"hip hop, pop, R&B",2001,265533,Differences
0.244,131.988,Lana Del Rey,pop,2015,257573,High By The Beach
0.00137,128.015,Martin Garrix,"pop, Dance/Electronic",2013,176117,Animals - Radio Edit
